roberta_neg_Exp,roberta_neu_Exp,roberta_pos_Exp,roberta_neg_OSF,roberta_neu_OSF,roberta_pos_OSF,Satis_Bloque,Satis_ODS,Satis_Aporte,Satis_Interaccion,Satis_Herramientas,Satis_Exp,Satis_Liderazgo_OSF,Satis_IT,Retro_OSF,Causa_Interesante,Opp_Egoismo,Nvl_Responsabilidad,Respeto_Diversidad,Promover_Soluciones,OSF_encoded
0.004125285,0.034964845,0.9609099,0.07374132,0.7346838,0.19157492,4,4,4,4,4,2,4,5,1,1,5,5,4,4,91
0.0017101745,0.009720831,0.988569,0.0017128723,0.008605223,0.9896819,5,5,5,5,5,3,5,5,1,1,5,5,5,5,15
0.65942776,0.29481784,0.04575446,0.2853053,0.39864582,0.31604895,3,3,3,3,3,1,2,4,0,1,4,4,4,3,193
0.0037922463,0.06377284,0.9324349,0.0043999013,0.10288914,0.8927109,5,5,4,4,5,3,5,5,1,1,5,5,5,5,181
0.014808217,0.077890664,0.90730107,0.0017845861,0.011467994,0.9867474,5,4,5,5,3,3,5,5,1,1,3,5,4,4,207
0.0061652064,0.1670073,0.82682747,0.006082689,0.045706116,0.9482112,5,5,5,4,4,3,4,5,1,1,5,5,5,5,193
0.25829428,0.45127246,0.29043326,0.2582943,0.4512724,0.29043332,5,5,5,5,2,3,5,4,1,1,5,5,5,5,66
0.9429349,0.054686252,0.002378874,0.2220774,0.5877973,0.19012529,5,5,5,5,4,0,5,5,0,0,2,2,4,2,171
0.00311264,0.024591107,0.9722962,0.0022393272,0.025366772,0.97239393,5,5,5,5,5,3,5,5,1,1,5,5,5,5,91
0.0038406411,0.059873465,0.9362859,0.003436854,0.060378775,0.93618435,4,4,4,4,4,3,5,4,1,1,4,4,5,5,73
0.0013344843,0.013946238,0.9847193,0.18456069,0.67498827,0.14045101,5,5,4,5,5,2,5,5,1,1,5,5,5,5,208
0.0013285923,0.019001232,0.97967017,0.006513921,0.0596576,0.9338285,5,5,5,5,5,3,5,5,1,1,5,5,5,5,238
0.003392674,0.05584298,0.9407644,0.031715054,0.42385632,0.5444286,4,4,5,5,5,3,5,5,1,1,5,5,5,5,91
0.001063342,0.0191537,0.979783,0.31448367,0.6518038,0.033712514,5,5,5,5,5,3,5,5,1,1,5,5,5,5,91
0.0018542027,0.02740664,0.9707391,0.0014824631,0.029608563,0.968909,5,5,5,5,4,3,5,5,1,1,4,5,5,5,95
0.26241988,0.49577463,0.24180543,0.0054179654,0.0722763,0.92230576,3,5,4,5,5,2,3,4,0,1,4,4,4,4,177
0.20817839,0.5498161,0.24200551,0.0064984737,0.523737,0.46976447,5,5,5,5,5,3,5,5,1,1,5,5,5,5,249
0.0019423255,0.025920004,0.9721377,0.0040624896,0.27651417,0.7194233,5,5,5,5,5,2,3,4,0,1,3,5,5,5,91
0.028455071,0.22957842,0.7419665,0.0112766735,0.1102705,0.87845284,5,5,5,5,5,1,5,3,1,1,5,5,5,5,249
0.019114057,0.23223089,0.7486551,0.019114066,0.23223086,0.7486551,5,5,5,5,5,3,5,5,1,1,5,5,5,5,145
0.20817839,0.5498161,0.24200551,0.20817846,0.549816,0.24200551,3,4,3,3,3,1,3,3,0,1,5,5,5,5,188
0.20817839,0.5498161,0.24200551,0.003282492,0.048240166,0.9484774,5,5,5,5,5,3,5,5,1,1,3,4,5,5,94
0.0019108563,0.016481606,0.98160756,0.2622819,0.7026538,0.035064302,5,5,5,5,5,3,5,5,1,1,5,5,5,5,238
0.013879311,0.3486063,0.6375144,0.0022353607,0.024409572,0.9733551,5,5,5,5,5,3,5,5,1,1,5,5,5,5,241
0.25829428,0.45127246,0.29043326,0.2582943,0.4512724,0.29043332,4,4,4,4,4,2,4,4,1,1,4,4,4,4,54
0.0015521394,0.011726045,0.9867219,0.001610925,0.0073583466,0.9910307,5,5,5,5,5,3,5,5,1,1,5,5,5,5,41
0.20817839,0.5498161,0.24200551,0.0018076799,0.03815486,0.9600375,4,4,4,4,4,2,4,4,1,1,4,4,4,4,18
0.03254758,0.116850436,0.850602,0.0012274578,0.02574558,0.97302693,4,4,5,5,4,3,5,3,0,1,4,4,4,4,91
0.0016408091,0.013896977,0.98446214,0.001536482,0.025083896,0.9733796,5,5,4,4,3,3,5,4,1,1,5,5,5,5,66
0.20817839,0.5498161,0.24200551,0.092215896,0.7005582,0.20722587,4,3,4,5,4,1,5,5,0,0,5,2,2,3,18
0.027239075,0.30422443,0.6685365,0.006743899,0.09938462,0.89387155,4,5,3,5,3,2,4,5,0,1,3,5,4,3,210
0.20817839,0.5498161,0.24200551,0.0017010726,0.03022598,0.968073,5,4,4,4,3,3,5,5,1,1,5,5,5,5,111
0.028326808,0.3992351,0.57243806,0.037563805,0.16614531,0.79629093,5,5,4,5,4,3,5,5,1,1,4,5,5,5,9
0.0016006134,0.01403005,0.9843693,0.014012581,0.7756499,0.2103375,5,5,5,5,4,3,5,4,1,1,5,5,5,5,185
0.20817839,0.5498161,0.24200551,0.0012400908,0.013038441,0.98572147,5,5,5,5,5,3,5,5,1,1,5,5,5,5,190
0.25829428,0.45127246,0.29043326,0.2582943,0.4512724,0.29043332,5,5,4,5,5,3,5,5,1,1,5,5,5,5,186
0.0040250197,0.066456534,0.9295184,0.6142684,0.35811073,0.027620917,3,3,3,3,3,1,3,3,0,0,3,3,3,3,77
0.20817839,0.5498161,0.24200551,0.0021997795,0.0425178,0.9552824,4,5,5,5,4,3,5,5,1,1,5,5,5,4,181
0.005174876,0.02379604,0.9710291,0.0039886846,0.01597188,0.9800394,5,5,5,5,5,3,5,5,1,1,5,5,5,5,119
0.0040076477,0.05450174,0.94149065,0.0019227169,0.009254504,0.9888228,5,5,5,5,3,3,5,5,1,1,5,5,5,5,169
0.001772398,0.013732402,0.9844952,0.03935243,0.5797202,0.38092732,5,5,5,5,5,3,5,5,1,1,5,5,5,5,111
0.0017098717,0.019431068,0.97885907,0.00201233,0.034503154,0.9634845,4,4,3,2,2,0,2,2,0,1,5,5,5,5,91
0.0012447697,0.006523723,0.9922315,0.001286034,0.01681703,0.981897,5,5,5,5,5,3,5,5,1,1,5,5,5,5,196
0.003675245,0.20639466,0.7899301,0.0017098179,0.07204854,0.9262417,5,5,5,5,5,3,5,4,1,1,4,5,5,5,18
0.20817839,0.5498161,0.24200551,0.0018519821,0.02513859,0.9730094,5,5,5,5,5,3,5,5,1,1,5,5,5,5,111
0.6519401,0.31163588,0.03642404,0.20817846,0.549816,0.24200551,2,3,3,2,4,3,5,4,0,1,3,4,4,4,246
0.0033341432,0.016490174,0.9801757,0.0017898125,0.02954619,0.968664,5,5,5,5,3,3,5,5,1,1,5,5,5,5,204
0.0024862043,0.013096585,0.9844172,0.00453359,0.07439802,0.9210684,4,4,4,4,4,3,5,5,1,1,5,5,5,5,58
0.6517431,0.31634954,0.03190727,0.95603365,0.040597003,0.0033693116,4,4,4,5,5,0,5,2,1,1,5,5,5,5,91
0.0012577603,0.0131331775,0.985609,0.60297114,0.3735773,0.023451533,4,4,4,4,3,1,3,3,0,1,5,5,5,5,181
0.021642301,0.33898765,0.6393701,0.2867457,0.5327187,0.1805356,3,4,4,3,3,2,4,4,1,1,5,5,5,5,246
0.8044238,0.17833981,0.017236382,0.9786023,0.019411715,0.0019860142,5,2,2,5,3,0,2,5,0,1,5,3,4,2,57
0.0010948238,0.015277189,0.98362803,0.0015800872,0.011231092,0.98718876,5,5,4,4,4,3,5,5,1,1,5,5,5,5,193
0.20817839,0.5498161,0.24200551,0.0018028672,0.013184173,0.985013,4,4,4,4,4,2,4,4,1,1,4,4,4,4,119
0.0014508518,0.03869514,0.95985407,0.0011563128,0.029385986,0.9694577,5,5,5,5,5,3,5,5,1,1,5,5,5,5,215
0.20817839,0.5498161,0.24200551,0.0019359916,0.010999674,0.98706436,5,5,5,5,5,3,5,5,1,1,5,5,5,5,228
0.25829428,0.45127246,0.29043326,0.2582943,0.4512724,0.29043332,5,5,5,5,5,3,5,5,1,1,5,5,5,5,171
0.0016811978,0.014884447,0.9834343,0.023335893,0.8080016,0.16866255,4,4,4,3,4,2,4,4,0,1,4,5,5,5,91
0.0017616217,0.13725266,0.8609857,0.05291513,0.36065793,0.586427,4,4,5,4,4,3,4,4,0,1,4,4,4,4,52
0.0963532,0.80290836,0.10073844,0.09864281,0.72609,0.17526717,3,3,2,4,2,1,3,4,1,1,4,3,3,3,219
0.0048044277,0.09455255,0.900643,0.09642801,0.5888817,0.3146903,5,5,5,5,5,3,5,5,1,1,5,5,5,5,249
0.0046702763,0.04444741,0.9508824,0.0027574662,0.07292221,0.92432034,5,5,5,5,5,3,5,5,1,1,5,5,5,5,204
0.004223266,0.15661725,0.8391594,0.10313106,0.80644214,0.09042677,5,5,5,5,5,3,5,5,1,1,5,5,5,5,18
0.0065784217,0.021461336,0.97196025,0.0015973127,0.012325227,0.9860774,5,5,5,5,5,3,5,5,1,1,5,5,5,5,198
0.0023913293,0.11911471,0.87849396,0.0022165296,0.030134603,0.96764886,5,5,5,5,5,3,5,5,0,1,5,5,5,5,13
0.009375252,0.30326357,0.6873612,0.23360552,0.5595244,0.20687008,4,4,4,4,4,2,4,4,0,1,4,4,4,4,91
0.0855261,0.7265058,0.1879681,0.04838234,0.29645967,0.655158,4,4,4,4,4,2,4,4,0,1,5,5,5,5,9
0.20817839,0.5498161,0.24200551,0.0036264309,0.071254835,0.9251188,5,5,5,5,5,3,5,5,1,1,5,5,5,5,187
0.0080946665,0.12238945,0.86951584,0.0035576834,0.038189452,0.9582529,5,5,5,5,5,3,5,5,1,1,5,5,5,5,91
0.0017184728,0.04318683,0.9550947,0.016106255,0.43855616,0.54533756,5,5,5,5,5,3,5,5,1,1,5,5,4,5,147
0.0018000958,0.011682907,0.9865171,0.00146814,0.0076912856,0.9908406,5,5,5,5,5,3,5,5,1,1,5,5,5,5,249
0.20817839,0.5498161,0.24200551,0.001722422,0.01326395,0.98501366,5,5,5,5,5,3,5,5,0,1,5,5,5,5,198
0.25829428,0.45127246,0.29043326,0.2582943,0.4512724,0.29043332,5,5,5,5,5,3,5,5,1,1,5,5,5,5,144
0.20817839,0.5498161,0.24200551,0.004459093,0.118428186,0.87711275,5,5,5,5,5,3,5,5,1,1,5,5,5,5,198
0.0041740825,0.11851564,0.87731034,0.0030629244,0.08423047,0.9127066,5,5,5,5,5,3,5,5,1,1,5,5,5,5,91
0.004579913,0.102852024,0.89256805,0.31425583,0.6226486,0.063095614,5,5,5,4,4,2,4,4,1,1,5,5,5,5,171
0.0070543545,0.16323669,0.82970893,0.30137023,0.6593322,0.039297543,5,5,5,5,4,3,5,4,1,1,5,5,5,5,111
0.20817839,0.5498161,0.24200551,0.003455459,0.029107606,0.96743697,5,5,5,5,5,3,5,5,0,1,5,5,3,3,147
0.20817839,0.5498161,0.24200551,0.0028381068,0.020956138,0.9762057,5,5,5,4,4,3,4,5,1,1,4,5,5,5,215
0.0018274136,0.029278653,0.96889395,0.0033532993,0.087515436,0.9091313,4,4,4,4,3,2,4,4,1,1,5,5,5,5,9
0.0012178838,0.010201088,0.988581,0.01603772,0.46461275,0.5193496,5,5,5,5,5,3,5,5,1,1,5,5,5,5,198
0.0018870461,0.008244866,0.98986804,0.004055956,0.056223314,0.93972075,5,5,5,5,5,3,5,5,1,1,5,5,5,5,18
0.0029420732,0.10622898,0.8908289,0.003081857,0.02420613,0.972712,4,5,5,5,3,3,4,4,0,1,5,5,5,5,21
0.0014026738,0.016202534,0.98239475,0.0024880853,0.029818062,0.96769387,5,5,5,5,3,3,5,5,1,1,4,5,5,5,249
0.0059212423,0.08211319,0.9119656,0.0015051916,0.022746855,0.975748,5,5,5,5,5,3,5,5,1,1,5,5,5,5,119
0.001835547,0.01619656,0.98196787,0.0022649604,0.052472413,0.94526255,4,4,5,5,4,2,3,2,1,1,5,5,5,5,160
0.59477484,0.3780421,0.027183123,0.0089263795,0.23295845,0.7581152,5,4,5,3,5,3,4,5,1,1,3,5,5,5,138
0.00088616833,0.035147894,0.96396595,0.003022078,0.0339706,0.9630073,5,5,4,5,4,3,5,4,1,1,4,5,5,5,112
0.20817839,0.5498161,0.24200551,0.006320894,0.07461863,0.9190605,5,5,5,5,5,3,5,5,1,1,5,5,5,5,27
0.20817839,0.5498161,0.24200551,0.0016774684,0.043452706,0.95486987,4,4,4,4,4,2,4,4,1,1,4,4,4,4,193
0.07179212,0.29426432,0.6339436,0.05488077,0.6965623,0.24855691,4,4,4,3,4,0,5,4,1,1,5,5,5,5,191
0.0048611704,0.08792941,0.9072094,0.011398866,0.12730588,0.8612953,3,4,4,4,4,2,5,4,1,1,3,5,3,4,18
0.20817839,0.5498161,0.24200551,0.20817846,0.549816,0.24200551,5,5,5,5,5,3,5,5,1,1,5,5,5,5,160
0.0016970972,0.010556638,0.98774624,0.013443506,0.1561542,0.8304023,5,5,5,5,5,3,5,5,1,1,5,5,5,5,10
0.0034467045,0.06760919,0.9289441,0.39056054,0.49919572,0.11024367,3,3,3,2,4,1,2,3,0,1,3,4,4,4,138
0.20817839,0.5498161,0.24200551,0.0012378342,0.024287587,0.9744746,4,4,4,4,4,2,4,4,1,1,4,4,4,4,91
0.0020305878,0.012833381,0.9851361,0.003992601,0.021731777,0.97427565,4,4,4,4,3,2,4,4,1,1,4,4,4,4,177
0.0032534313,0.0754538,0.9212927,0.003632539,0.17400315,0.82236433,4,4,5,4,3,2,4,4,1,1,3,4,5,4,91
0.0041921986,0.04710771,0.9487001,0.004035025,0.06455897,0.931406,5,5,5,5,4,3,5,5,1,1,5,5,5,5,24
0.0010437572,0.009834555,0.98912174,0.0036846953,0.031630494,0.96468484,3,4,3,4,2,2,4,3,1,1,4,4,5,4,138
0.20817839,0.5498161,0.24200551,0.0023221967,0.046764515,0.9509133,5,5,5,5,4,3,5,5,1,1,5,5,5,5,101
0.001404998,0.013610094,0.9849849,0.001051512,0.012137742,0.98681074,5,5,4,5,5,3,5,5,0,1,5,5,5,5,149
0.25829428,0.45127246,0.29043326,0.2582943,0.4512724,0.29043332,4,5,5,4,3,2,4,4,1,1,5,5,5,5,124
0.0011349837,0.015117936,0.98374707,0.18676506,0.63570684,0.17752816,5,4,4,3,5,3,5,3,0,1,4,4,5,5,91
0.0013957496,0.022505831,0.97609836,0.0019893388,0.015275323,0.98273534,5,5,5,5,5,3,5,5,1,1,5,5,5,5,126
0.0017171819,0.029841494,0.96844137,0.0058097546,0.14879687,0.8453934,4,3,4,3,5,2,3,4,1,1,5,5,5,5,179
0.064730585,0.15199864,0.78327084,0.0017767848,0.035181906,0.9630413,5,5,5,5,5,3,5,5,1,1,5,5,5,5,147
0.0012982525,0.046905726,0.95179605,0.0045239874,0.047774732,0.9477013,5,5,4,3,5,3,4,4,0,1,4,4,5,5,111
0.22207746,0.5877973,0.19012526,0.2220774,0.5877973,0.19012529,4,4,3,4,4,2,4,4,0,1,5,5,5,5,91
0.0010805599,0.019719452,0.97919995,0.0009619241,0.010298044,0.98874,5,5,4,5,4,3,5,4,1,1,4,5,4,5,119
0.0017766549,0.013486381,0.984737,0.010220754,0.15113775,0.8386415,5,5,5,5,5,3,4,5,0,1,5,5,5,5,142
0.003266474,0.049773246,0.9469603,0.003603981,0.03385116,0.9625448,5,5,5,5,5,3,5,5,1,1,5,5,5,5,228
0.0017475106,0.01595134,0.9823011,0.0016898067,0.008205446,0.99010473,5,5,5,5,5,3,5,5,1,1,5,5,5,5,186
0.87017363,0.12236928,0.007457071,0.23360552,0.5595244,0.20687008,4,3,3,5,4,2,4,4,1,1,5,5,5,3,27
0.0036341862,0.066644736,0.92972106,0.00287585,0.017669644,0.9794545,5,5,4,5,5,3,5,5,1,1,4,5,5,4,54
0.048382316,0.2964597,0.655158,0.04838234,0.29645967,0.655158,4,4,4,4,2,2,4,4,1,1,4,4,4,4,214
0.5127701,0.44250366,0.0447262,0.0015584513,0.011497234,0.9869443,4,4,4,4,4,2,4,4,1,1,5,5,5,5,27
0.0078148935,0.3538947,0.6382904,0.15048027,0.7752293,0.07429048,5,5,5,5,5,3,5,5,1,1,5,5,5,5,104
0.20817839,0.5498161,0.24200551,0.20817846,0.549816,0.24200551,4,4,4,4,4,2,4,4,0,1,4,4,4,4,188
0.073804185,0.41816065,0.5080352,0.0010589855,0.015318413,0.9836226,5,4,4,3,3,3,4,3,1,1,5,5,5,5,73
0.0013870879,0.012179049,0.98643386,0.94395286,0.05137416,0.004672952,5,5,5,5,5,3,5,5,0,1,4,4,4,5,177
0.0047869333,0.062420312,0.9327927,0.0015597227,0.015549783,0.98289055,5,5,5,5,3,3,5,5,1,1,5,5,5,5,149
0.0012710731,0.010706552,0.9880223,0.0019633223,0.0403166,0.9577201,5,5,5,5,4,3,5,5,1,1,5,5,5,5,120
0.20817839,0.5498161,0.24200551,0.2582943,0.4512724,0.29043332,4,5,5,4,5,3,5,5,1,1,5,5,5,5,88
0.005497066,0.07950451,0.9149985,0.0075387578,0.10433385,0.8881273,5,5,5,5,5,2,5,5,0,1,5,5,5,5,193
0.20182006,0.5552834,0.24289654,0.20182009,0.5552833,0.24289657,3,3,3,3,3,1,3,3,0,1,4,4,4,4,88
0.0040151696,0.039217003,0.9567678,0.017374225,0.17510371,0.80752206,4,4,4,3,4,2,4,4,1,1,4,4,4,4,66
0.0023554857,0.020407602,0.977237,0.017388534,0.5847987,0.39781275,4,4,4,4,4,2,4,4,0,1,4,4,4,4,214
0.0012996544,0.008193062,0.99050725,0.004623039,0.11366137,0.8817156,5,5,5,5,3,3,5,4,1,1,5,5,5,5,94
0.002410638,0.020909399,0.97668004,0.21822284,0.43919024,0.34258696,5,5,5,5,5,3,5,5,1,1,5,5,5,5,198
0.0026601597,0.08123514,0.91610473,0.15105036,0.73631465,0.11263502,4,4,4,4,4,2,4,4,1,1,4,4,4,4,241
0.0022633583,0.03515406,0.9625826,0.0015123624,0.012233721,0.98625386,5,5,4,5,4,3,5,5,1,1,4,5,5,5,103
0.003664361,0.05985029,0.93648535,0.0017366929,0.01724183,0.9810215,5,5,5,5,5,3,5,5,1,1,5,5,4,4,85
0.0046404577,0.17735852,0.81800103,0.011743967,0.1634551,0.8248009,5,5,5,5,4,3,5,5,1,1,5,5,5,5,198
0.0018435562,0.19250782,0.80564857,0.0020385268,0.036664043,0.9612974,5,5,5,5,5,3,5,5,1,1,5,5,5,5,217
0.20817839,0.5498161,0.24200551,0.20817846,0.549816,0.24200551,3,4,4,4,3,2,4,4,0,1,5,5,5,5,91
0.0028633738,0.093556605,0.90358,0.0035670863,0.035741333,0.9606916,5,5,5,5,2,3,5,5,0,1,5,5,5,5,198
0.7437399,0.22510764,0.03115243,0.58342004,0.36099657,0.055583347,4,4,4,2,2,0,2,3,0,0,2,3,3,3,188
0.20817839,0.5498161,0.24200551,0.6414593,0.3440863,0.014454446,4,4,4,4,4,0,5,3,0,1,3,3,3,3,171
0.20817839,0.5498161,0.24200551,0.19622587,0.61859536,0.18517874,4,5,3,4,2,2,3,3,0,1,5,5,5,5,224
0.0013003552,0.020786306,0.9779133,0.055254836,0.33619386,0.60855126,5,5,5,5,5,3,5,5,1,1,5,5,5,5,24
0.0012450013,0.030304328,0.9684506,0.03037774,0.9293036,0.040318653,4,4,4,4,5,1,2,3,1,1,3,4,4,3,187
0.20817839,0.5498161,0.24200551,0.008047696,0.13254222,0.85941005,5,5,5,5,5,3,5,5,1,1,5,5,5,5,109
0.26174027,0.6303019,0.107957825,0.009691467,0.11754632,0.8727622,4,4,4,4,4,2,4,4,1,1,4,4,4,4,6
0.0013061246,0.012002208,0.9866917,0.0938533,0.5367,0.36944667,5,4,5,5,4,3,5,4,1,1,4,5,5,5,142
0.7461708,0.23587906,0.017950092,0.2582943,0.4512724,0.29043332,2,3,4,4,3,0,2,3,0,1,4,4,4,4,170
0.016155813,0.07337166,0.9104726,0.0018767673,0.0214601,0.97666305,4,4,4,5,4,2,4,4,1,1,5,5,4,5,9
0.0015369006,0.016890872,0.9815723,0.04195655,0.5739472,0.3840962,4,3,3,4,4,1,2,2,1,1,5,5,5,5,220
0.0019345991,0.038825896,0.9592395,0.0020207607,0.02984846,0.96813077,5,5,5,5,5,3,5,5,1,1,5,5,5,5,57
0.0053695897,0.030608565,0.96402186,0.007978263,0.060184386,0.9318374,5,5,5,5,5,3,5,5,1,1,5,5,5,5,249
0.0012755437,0.021476423,0.977248,0.04375331,0.4943123,0.46193445,4,4,4,3,3,3,5,5,1,1,3,5,3,5,147
0.013984025,0.6513256,0.3346904,0.0015596964,0.01797813,0.9804622,4,4,5,5,5,3,5,5,1,1,4,5,5,4,6
0.0053837122,0.1526109,0.8420054,0.0056400914,0.14278832,0.8515715,5,5,5,4,2,2,5,5,1,1,5,5,5,5,101
0.026572566,0.17572258,0.7977048,0.0024729937,0.037832506,0.9596945,4,4,3,4,2,2,4,3,0,1,5,5,5,4,177
0.20817839,0.5498161,0.24200551,0.0027662604,0.019257415,0.9779764,4,4,4,4,4,2,4,4,1,1,4,4,4,4,170
0.0034730711,0.07396321,0.92256373,0.0016766374,0.015731517,0.98259187,5,5,5,5,5,3,5,5,1,1,5,5,5,5,186
0.03296032,0.5116356,0.45540407,0.00207652,0.02537165,0.9725519,3,4,3,2,4,1,2,3,1,1,3,3,4,4,101
0.25829428,0.45127246,0.29043326,0.20817846,0.549816,0.24200551,5,5,5,5,4,2,4,3,0,1,4,4,4,4,24
0.0016167966,0.019771382,0.9786119,0.0015251492,0.011892802,0.98658204,4,4,5,5,5,3,5,4,1,1,5,5,5,5,142
0.20817839,0.5498161,0.24200551,0.0029537983,0.055341545,0.94170463,5,5,5,5,5,3,5,5,1,1,5,5,5,5,22
0.04922412,0.6035352,0.34724066,0.049224164,0.6035355,0.34724042,4,5,5,3,4,2,5,4,1,1,5,5,5,5,242
0.0020696507,0.015775854,0.9821545,0.0019545725,0.03535158,0.96269387,5,5,5,5,5,3,5,5,1,1,5,5,5,5,149
0.7170996,0.26727754,0.01562285,0.065760314,0.53999156,0.39424813,3,3,2,2,4,0,2,2,1,1,4,3,4,4,170
0.063950256,0.2206194,0.7154303,0.013443506,0.1561542,0.8304023,5,5,5,5,5,3,5,5,1,1,5,5,5,5,188
0.010258341,0.122139096,0.8676026,0.007978263,0.060184386,0.9318374,5,5,5,5,5,3,5,5,1,1,5,5,5,5,188
0.006690335,0.41319486,0.58011484,0.0023590613,0.026072925,0.97156805,5,5,5,5,5,3,5,5,1,1,5,5,5,5,94
0.20817839,0.5498161,0.24200551,0.20817846,0.549816,0.24200551,4,4,4,4,4,2,4,4,1,1,4,4,4,4,177
0.009788333,0.0711944,0.9190173,0.0016794669,0.008215721,0.99010485,5,5,5,5,5,3,5,5,1,1,5,5,5,5,177
0.0023085366,0.064205065,0.93348646,0.074757814,0.49672738,0.42851484,5,5,4,3,5,3,5,5,1,1,5,5,5,5,91
0.07403972,0.7214735,0.20448682,0.0028170098,0.0464687,0.95071423,4,4,4,4,4,2,4,4,1,1,4,4,4,4,149
0.0017522789,0.032874364,0.96537334,0.0061588995,0.059792474,0.9340486,5,5,5,5,5,3,5,5,1,1,5,5,5,5,204
0.0012606354,0.009250909,0.9894884,0.013443506,0.1561542,0.8304023,5,5,5,5,5,3,5,5,1,1,5,5,5,5,6
0.20817839,0.5498161,0.24200551,0.0015581861,0.01519654,0.98324525,5,5,5,5,4,3,5,5,1,1,5,5,5,5,215
0.003269183,0.029956061,0.96677476,0.0020067308,0.016358275,0.981635,5,5,5,5,5,3,5,5,1,1,5,5,5,5,4
0.20817839,0.5498161,0.24200551,0.19123563,0.75990045,0.04886395,4,4,4,4,4,0,4,3,0,1,4,4,4,3,91
0.002945821,0.022174358,0.97487986,0.002840523,0.03681371,0.9603458,4,4,3,5,5,3,5,5,1,1,5,5,5,5,103
0.23049696,0.71038806,0.059114996,0.0016974402,0.02238329,0.9759193,5,5,4,5,5,3,5,5,1,1,5,5,5,5,3
0.0065784217,0.021461336,0.97196025,0.00289294,0.024965212,0.97214186,5,5,5,4,4,3,5,5,1,1,5,5,5,5,124
0.9021683,0.09342217,0.004409509,0.2220774,0.5877973,0.19012529,3,5,3,5,5,3,5,5,0,0,5,5,3,5,111
0.0016612979,0.027125498,0.97121316,0.010910198,0.12940244,0.8596874,5,5,5,5,5,2,5,4,0,1,5,4,5,5,249
0.0037403775,0.029372754,0.9668869,0.0013512599,0.011147846,0.9875009,5,5,5,5,5,3,5,5,1,1,5,5,5,5,124
0.004237999,0.12377888,0.87198305,0.0038331093,0.20153804,0.7946289,4,4,4,4,4,2,4,4,1,1,5,5,5,5,91
0.042977065,0.1525526,0.80447036,0.017294604,0.10428828,0.87841713,4,4,4,3,3,1,3,4,1,1,4,4,4,4,95
0.17499219,0.67253375,0.15247412,0.17499214,0.67253387,0.15247399,4,3,4,3,4,2,3,3,0,1,4,4,4,3,88
0.10520242,0.81655014,0.07824741,0.046643402,0.3038703,0.6494863,2,3,3,3,2,0,5,5,0,1,3,5,5,5,220
0.25829428,0.45127246,0.29043326,0.2582943,0.4512724,0.29043332,5,5,5,5,4,3,5,5,1,1,5,5,5,5,73
0.20817839,0.5498161,0.24200551,0.39350018,0.5282745,0.07822534,4,4,5,3,4,2,4,3,1,1,5,5,5,5,91
0.20817839,0.5498161,0.24200551,0.0011337412,0.03864838,0.96021783,5,5,5,5,5,3,5,5,1,1,5,5,5,5,144
0.0015487911,0.012363977,0.98608726,0.0016395414,0.008373255,0.9899872,5,5,5,5,5,2,4,5,1,1,5,4,4,4,88
0.0021068004,0.037883297,0.96000993,0.0064378832,0.11029504,0.88326705,5,5,5,5,5,3,5,5,1,1,5,5,5,5,58
0.005198629,0.09136199,0.90343934,0.0024560213,0.04961937,0.9479247,5,5,5,5,5,3,5,5,1,1,5,5,5,5,94
0.0017972819,0.01708787,0.9811148,0.0022665104,0.006069072,0.9916644,5,5,5,5,5,3,5,5,1,1,4,4,4,4,236
0.001841273,0.11710535,0.8810534,0.01014764,0.100462794,0.8893896,5,5,5,5,5,3,5,3,1,0,5,5,5,5,198
0.20817839,0.5498161,0.24200551,0.20817846,0.549816,0.24200551,5,5,5,5,5,3,5,5,1,1,3,5,5,3,198
0.0023016685,0.027360288,0.970338,0.0019415832,0.024217807,0.97384053,5,5,5,5,5,3,5,5,1,1,5,5,5,5,112
0.0017148189,0.040715143,0.95756996,0.001687103,0.016105738,0.9822072,5,5,5,5,4,3,5,5,1,1,5,5,5,5,77
0.0011393577,0.011322996,0.9875377,0.03763963,0.6942367,0.26812363,5,5,5,5,5,3,5,5,1,1,3,4,5,4,91
0.20817839,0.5498161,0.24200551,0.0013207267,0.016566439,0.9821129,4,4,4,4,5,2,5,4,1,1,5,5,5,5,220
0.001492764,0.014442614,0.98406464,0.003999299,0.08038355,0.91561717,4,4,4,4,4,2,4,4,1,1,4,4,4,4,73
0.004640291,0.059633598,0.93572617,0.0012541438,0.013014041,0.9857318,5,5,4,5,4,0,5,4,0,1,4,5,5,5,177
0.004848035,0.061014857,0.9341371,0.0012371541,0.011306523,0.98745626,5,5,5,5,5,3,5,5,1,1,5,5,5,5,126
0.20817839,0.5498161,0.24200551,0.0032222837,0.048664697,0.948113,4,5,5,5,5,2,5,5,1,1,5,5,5,5,91
0.0026028429,0.030382615,0.9670145,0.97407556,0.023534711,0.0023897497,2,5,3,3,2,0,2,3,1,1,5,3,4,4,107
0.002018747,0.017847426,0.9801339,0.0015234518,0.011974755,0.9865019,5,5,3,5,3,3,5,5,1,1,5,5,5,5,112
0.004397204,0.08945489,0.9061479,0.0014940627,0.008425261,0.99008065,5,5,5,5,4,3,5,5,0,1,4,5,5,5,91
0.037003793,0.8559067,0.107089505,0.0064137653,0.16336906,0.8302172,5,5,5,5,5,3,5,5,1,1,5,5,5,5,85
